"id","subjid","testing","mode","condition","spatial","temporal_first","mask","start","end","time","section","temporal","topic","number","stimID","questype","key","text_key","response","text_response","accuracy","rt","falsetries","num_resp","resp_trajectory","resp_first","resp_first_time","resp_first_acc","resp_last","resp_last_time","resp_last_acc","trajectory","traj_first_length","traj_last_length"
"1062","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","8","8","","","40,0.5","","","1","16214","0","1","40,0.5","40,0.5","13427","1","40,0.5","13427","1","20,0.5,40,0.5,40,0.5,40,0.5","4","4"
"1063","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","9","9","","","100,0.5","","","1","9198","0","1","100,0.5","100,0.5","8237","1","100,0.5","8237","1","20,0.5,40,0.5,100,0.5","3","3"
"1064","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","10","10","","","100,0.25","","","1","8606","0","1","100,0.25","100,0.25","7633","1","100,0.25","7633","1","100,0.25","1","1"
"1065","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","11","11","","","100,0.75","","","1","7767","0","1","100,0.75","100,0.75","6684","1","100,0.75","6684","1","20,0.75,100,0.75","2","2"
"1066","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","12","12","","","100,0.5","","","0","29710","2","3","100,0.75,100,0.25,100,0.5","100,0.75","15633","0","100,0.5","28371","1","100,0.25,100,0.75,100,0.25,100,0.75,100,0.25,100,0.5,100,0.25,100,0.5","4","8"
"1067","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","13","13","","","","","","","10776","0","0","","","","","","","","","",""
"1068","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","14","14","","","20,0.25","","","0","48182","3","3","40,0.75,20,0.75,100,0.75","40,0.75","30403","0","100,0.75","37279","0","20,0.25,20,0.5,20,0.5,20,0.25,100,0.25,40,0.25,40,0.25,20,0.25,20,0.25,40,0.25,40,0.25,40,0.25,40,0.75,40,0.75,20,0.75,100,0.75,20,0.75,20,0.25","13","16"
"1069","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","15","15","","","20,0.75","","","0","21618","1","2","100,0.75,20,0.75","100,0.75","11179","0","20,0.75","19151","1","20,0.75,100,0.75,20,0.75","2","3"
"1070","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","16","16","","","100,0.75","","","0","22609","1","2","20,0.75,100,0.75","20,0.75","15497","0","100,0.75","21574","1","20,0.5,20,0.5,20,0.75,100,0.75,20,0.75,40,0.75,100,0.75","5","7"
"1071","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","17","17","","","40,0.25","","","1","16230","0","1","40,0.25","40,0.25","15457","1","40,0.25","15457","1","40,0.25,40,0.75,40,0.75,40,0.5,40,0.5,40,0.25","6","6"
"1072","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","18","18","","","40,0.75","","","1","20147","0","1","40,0.75","40,0.75","19407","1","40,0.75","19407","1","40,0.25,40,0.75,40,0.5,40,0.75","4","4"
"1073","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","19","19","","","20,0.5","","","1","16870","0","1","20,0.5","20,0.5","15554","1","20,0.5","15554","1","20,0.5,40,0.5,40,0.5,20,0.5","4","4"
"1074","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","20","20","","","100,0.25","","","1","12975","0","1","100,0.25","100,0.25","11795","1","100,0.25","11795","1","100,0.25","1","1"
"1075","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Separated","Binomial","21","21","","","","","","","8777","0","0","","","","","","","","","",""
"1076","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","0","0","Text","","","","","","3893","","","","","","","","","","","",""
"1077","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","1","16","Comprehension","0","","1","","0","23181","0","","","","","","","","","","",""
"1078","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","2","8","Recall","3","","3","","1","10937","0","","","","","","","","","","",""
"1079","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","3","13","Comprehension","1","","2","","0","12801","0","","","","","","","","","","",""
"1080","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","4","1","Recall","0","","0","","1","26435","0","","","","","","","","","","",""
"1081","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","5","15","Comprehension","3","","2","","0","2439","0","","","","","","","","","","",""
"1082","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","6","3","Recall","2","","1","","0","1855","0","","","","","","","","","","",""
"1083","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","7","5","Recall","0","","2","","0","9987","0","","","","","","","","","","",""
"1084","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","8","4","Recall","3","","1","","0","6101","0","","","","","","","","","","",""
"1085","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","9","11","Comprehension","0","","1","","0","3509","0","","","","","","","","","","",""
"1086","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","10","9","Comprehension","3","","2","","0","2022","0","","","","","","","","","","",""
"1087","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","11","2","Recall","1","","2","","0","2182","0","","","","","","","","","","",""
"1088","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","12","6","Recall","1","","1","","1","6388","0","","","","","","","","","","",""
"1089","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","13","7","Recall","2","","2","","1","8170","0","","","","","","","","","","",""
"1090","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","14","14","Comprehension","2","","1","","0","6019","0","","","","","","","","","","",""
"1091","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","15","10","Comprehension","1","","2","","0","2382","0","","","","","","","","","","",""
"1092","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Test","Separated","Binomial","16","12","Comprehension","2","","2","","1","1574","0","","","","","","","","","","",""
"1093","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","0","","","","","","","","3934","","","","","","","","","","","",""
"1094","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","1","","","","","","","","5893","","","","","","","","","","","",""
"1095","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","2","","","","","","","","1950","","","","","","","","","","","",""
"1096","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","3","","","","","","","","1027","","","","","","","","","","","",""
"1097","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","4","","","","","","","","1136","","","","","","","","","","","",""
"1098","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","5","","","","","","","","944","","","","","","","","","","","",""
"1099","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Tutorial","","Power Law","6","","","","","","","","1591","","","","","","","","","","","",""
"1100","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","0","0","","","","","","","16261","0","0","","","","","","","","","",""
"1101","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","1","1","","","5,0.6","","","1","16254","0","1","5,0.6","5,0.6","15329","1","5,0.6","15329","1","3,0.6,5,0.6","2","2"
"1102","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","2","2","","","1,1.4","","","1","4129","0","1","1,1.4","1,1.4","3270","1","1,1.4","3270","1","1,1.4","1","1"
"1103","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","3","3","","","","","","","3339","0","0","","","","","","","","","",""
"1104","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","4","4","","","3,1.4","","","1","10472","0","1","3,1.4","3,1.4","8741","1","3,1.4","8741","1","3,0.6,3,1,3,1.4","3","3"
"1105","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","5","5","","","","","","","2949","0","0","","","","","","","","","",""
"1106","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","6","6","","","5,0.6","","","0","15894","1","2","5,1.4,5,0.6","5,1.4","9341","0","5,0.6","13891","1","1,1.4,5,1.4,5,0.6","2","3"
"1107","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","7","7","","","1,1.4","","","1","10097","0","1","1,1.4","1,1.4","9429","1","1,1.4","9429","1","1,1.4,1,0.6,1,1.4","3","3"
"1108","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","8","8","","","1,0.6","","","0","26048","1","2","1,1,1,0.6","1,1","21502","0","1,0.6","25156","1","3,0.6,3,0.6,3,0.6,1,0.6,1,0.6,1,0.6,1,1,1,1.4,1,1,1,1,1,0.6","9","11"
"1109","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","9","9","","","","","","","1428","0","0","","","","","","","","","",""
"1110","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","10","10","","","5,1","","","1","11751","0","1","5,1","5,1","11020","1","5,1","11020","1","1,1,5,1","2","2"
"1111","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","11","11","","","1,1","","","1","5707","0","1","1,1","1,1","4959","1","1,1","4959","1","1,1","1","1"
"1112","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","12","12","","","3,1.4","","","1","9850","0","1","3,1.4","3,1.4","8941","1","3,1.4","8941","1","3,0.6,3,1.4","2","2"
"1113","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","13","13","","","3,0.6","","","1","6520","0","1","3,0.6","3,0.6","5580","1","3,0.6","5580","1","3,0.6","1","1"
"1114","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","14","14","","","","","","","3419","0","0","","","","","","","","","",""
"1115","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","15","15","","","3,1","","","0","28456","1","2","3,1.4,3,1","3,1.4","25220","0","3,1","27683","1","3,0.6,3,1.4,3,1","2","3"
"1116","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","16","16","","","3,0.6","","","1","13765","0","1","3,0.6","3,0.6","13017","1","3,0.6","13017","1","3,0.6","1","1"
"1117","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","17","17","","","1,1.4","","","1","14000","0","1","1,1.4","1,1.4","13307","1","1,1.4","13307","1","1,1.4","1","1"
"1118","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","18","18","","","","","","","2227","0","0","","","","","","","","","",""
"1119","NONTURK392641483","false","forced","1","Superimposed","Separated first","0","2014/3/28 5 14:56","2014/3/28 5 15:15","18.77","Practice","Superimposed","Power Law","19","19","","","5,0.6","","","0","41697","3","3","5,1.4,5,1,3,0.6","5,1.4","19056","0","3,0.6","26964","0","1,1.4,5,1.4,5,1,5,0.6,3,0.6,5,0.6,5,0.6","2","5"
